id,thumb_2048_url,captured_at,sequence,lat,long,orientation,rotation,f,k1,k2,sfm_lat,sfm_long
328469681986955,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An8Jacec7y9JgaORFMLsY0Jk8cjzrTOLJBsLe_EuZJbLKKqGnIw8mBTloJQp7XXlYHSWPtzF5MaYkbeNQSqwe2v556c8frmbk8ZxHTaDUX4c9IiJhFDtRfNMikVMR0ZP3OkJvrSDn-jgHVHC78UVqLM?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=wnJFlEpk07ymyGGmHUgsRA&_nc_oc=AdnpVCfPUpBJWox5WzwuzeKZKJ3sYYNw-prarlqwP10u57lt5EieQ4vOk5xLqhpM8ag&ccb=10-5&oh=00_Afc_0q5NzlgF6s1SeKSojUwrX669GkXwe-kv0hjZBYgIng&oe=692B6718&_nc_sid=201bca,1550127500093,S0kbYi8VQ_WxGBZSOrY3Wg,41.905340638177,12.482613424396,334.51904296875,"[1.6153856331473, 0.38777579539205, -0.43377816703873]",0.79545138361837,0.015373283814288,-0.06393088435005,41.905404763949,12.482543904167
2293035284162457,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An-3TWuxWTi1nufNvN7a5vjnnIUMYFRi9g9In95PXlU7k20kXWB3q9eew0oXxLDXTmGBkFfswS6NHr9Peh549_0YXggIpQ1WZ86or42RyJznlIPzuhQDl59PaGPGbm0NASoXzwniBs6KPBW1HC2-OQ?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=fB36vDAs97sFxS45_1NsRw&_nc_oc=AdmEEtU0zMpComUJ-Lggwq-BJR6INPKfscl8oGYGNE5mf6zVWvXTOfqv-sNm2MUWyfs&ccb=10-5&oh=00_Afez62W0zD2uzy_P_sLtPf9V4ljeAyvAICVrH-SolfVQHw&oe=692B6A8F&_nc_sid=201bca,1550127501094,S0kbYi8VQ_WxGBZSOrY3Wg,41.905348450814,12.482610416466,329.56915283203,"[1.5574035077126, 0.325867552232, -0.44448230688094]",0.79545138361837,0.015373283814288,-0.06393088435005,41.905417632719,12.48253560379
3920928914692367,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An9T-Qi6ZjoIPA_q6EBFUafOSL5X8B6phjchmJSr87ZlM1hEDaKqWU5OCT-VhBUVkPkLdZ5MG-zSlTjWwXJrTUjV1LmTYP3eXffAe9tLQG5o2rlFno-tobg5smVemqRRu6eQmN7uJEODsrY7SM6k4g?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=TmuqJtDFkpFZXtiIpybk0Q&_nc_oc=AdmbcvSbpZmGT5e_meu2WYsUYifVKAOFajSiV6WxCb9tL1bA4E_PwC1PNRjglTblrvc&ccb=10-5&oh=00_AfcVSN36DdL-WJxwmFU9X1EmZ6g2FYOa1xx4r0citUok-g&oe=692B8DE8&_nc_sid=201bca,1550127503004,S0kbYi8VQ_WxGBZSOrY3Wg,41.905367546602,12.482598506866,327.47668457031,"[1.5591848348126, 0.37130789308811, -0.46522365698948]",0.79545138361837,0.015373283814288,-0.06393088435005,41.905437763586,12.482524051022
199557365191327,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An8EZho01aYrnn-q1_MpkEWyF9xS0FftkbPukKXkW7KOmLSvVL7pvZ6MKYFSjZMxsaJg0J5Ks16yVB0coN89ACUK_2Ug2yI8Vh0fGjZbzsi3lKmv2Gi1eeh4GMmEF8TVwn0JTwUimUydUrujFUfCfw?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=HAUXgDo4_A2fFdtjS7Y6tA&_nc_oc=AdkWA0lDaegMhS2MFu5nWxpuxPneQYcFOwApW_tLMegqTGJMUNIJ0SyY5B6IIpywQ6E&ccb=10-5&oh=00_AfeU_oqZZVBlHEp3YusM14U_BsXuER0jzV0P1uPxQgijxQ&oe=692B8782&_nc_sid=201bca,1550127505053,S0kbYi8VQ_WxGBZSOrY3Wg,41.905387807368,12.482586048468,325.97479248047,"[1.5815606523378, 0.41338237935975, -0.45589355196938]",0.79545138361837,0.015373283814288,-0.06393088435005,41.905457907229,12.482508692991
2840323629551434,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An9RzRAOKTHzg253QMqrVVqYqIePKMxwIwwxJ70jiZytWlc1m2W8z3IJRIhLODRptR25r4vnj2f_Wl15KRha0-Uxf67eGKHzWUzNC04ULcrIMETbsDX_M5zm5RNDV2nbSn2V5FzE1596_5-SinYgrQ?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=uv-re2OAKepNln1X1fk4fw&_nc_oc=AdmHCTrTuszNnQ2zTYUP0LvAiiYoBGgu2UPbul2ItObnw8kf5tKtMeDtJ-QfuPDsvJ4&ccb=10-5&oh=00_AfcEpeA-GOHDC86feeIppERXT-QZf-USO4xkJMgRulgMfg&oe=692B8B1A&_nc_sid=201bca,1550127506062,S0kbYi8VQ_WxGBZSOrY3Wg,41.905396693074,12.482576097188,325.41003417969,"[1.5768972135656, 0.37724880525284, -0.47016699152105]",0.79545138361837,0.015373283814288,-0.06393088435005,41.90546942476,12.482497926326
586940699375179,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An-iXsIwbBiVevuxj-ITCG3NxPp6ToriBEukKcWSzhFAnkq23YfPudlRvQuYxBRJAL-Dhwij1P7d1TCDiAP-mYZ2ds2qi8slkt6ybtbhWYfXYU8pd2vG8MdtoQdZ65u0-gPhbkYlN2P2gcFZt3HjEw?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=_nXEn2q9bcfH50Z9GN2AKA&_nc_oc=Adl5LPiM_Ggd_rUL-hkrjEMSg6dPyjCylz4yGrq8MrX7LMDmGUp8xwQNO0JwlwAncuw&ccb=10-5&oh=00_AfcZSnGXQejROXnNbQxfDSfgi5aNUJ7tqvOsryDbwCQaiw&oe=692B6FE9&_nc_sid=201bca,1550127507022,S0kbYi8VQ_WxGBZSOrY3Wg,41.905405213463,12.482571379608,328.63562011719,"[1.5516588826507, 0.38623020660128, -0.49156611897443]",0.81800414257572,0.028981140083464,-0.04123256455586,41.905479678425,12.482489238953
816907915600490,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An8ZxiCrqZoVX53yXkzMZlrfQeTLHcK3tYJIcGEhpi7dbRms4sZ93RI5a3QRZfuGAmLjOUpzCUaMaGs6fmMnkA3Hfdy63mR-R82RPJjRTubflpBndkHdoooVrTawwlK_u0VS50lUOB3KPr_5rHT7UQ?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=hVJe6ZxN1O3ns6BODLZbrw&_nc_oc=AdkEh3QNzSvJzugy2LMCuW6oym4945618seDSxCBOfoF1K3xU7BJjlvORiGJV5bedAw&ccb=10-5&oh=00_AffK8qDbjXNf5hgubPhXK21GmZNxIqbFWymAMBvuWI8-Cg&oe=692B5F85&_nc_sid=201bca,1550127508029,S0kbYi8VQ_WxGBZSOrY3Wg,41.905423747051,12.48255129675,327.017578125,"[1.5397876221077, 0.42575043408395, -0.53862747446889]",0.81800414257572,0.028981140083464,-0.04123256455586,41.905488878007,12.482480180258
495174678468226,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An_zaS3VBOUR1NQOlI80CLAmpw-PW6LCwuCo6ikUFOpgqIPI8cF1GU5U-PFikxBkB7xvqtv5Z0K50qQwFk8-eWG5hrLGPRyZDwpG6DEq55VMsWSo3u7GarsLH1D1Avc0pwXmCvsgNBRsZ_g6g9OF7mI?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=UZ2x7WwUlyta9AFYTnax1w&_nc_oc=AdlUT5qMYBEPJETIcRkTaoyrPpcBQovamgyhbEu-pPhKT9s_BveGnXJD7Ddf74CCWmk&ccb=10-5&oh=00_AfeUw2sEZy7IvJVOPCZzuBKHWuUovdOQotmcaMurFE0Niw&oe=692B72EA&_nc_sid=201bca,1550127509055,S0kbYi8VQ_WxGBZSOrY3Wg,41.905435399265,12.482538759273,327.67785644531,"[1.5903020813433, 0.4284307783221, -0.50739055448801]",0.81800414257572,0.028981140083464,-0.04123256455586,41.905499263035,12.482470979174
920475878809030,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An_uGt7pEJS-VgS82KIebwbtEMoPvC25ZFab02e22e36-lPnQY3zRZWggHYHTOc4xs-oOop9qbOj4SVl7JvMYD2KIO7RqKjfcVpDdStVOTJoP5HOzvMejQJ3jOr1rW-saWHBbefAulsSM3_z8K43HQ?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=44sWJroNvKZO9GiKgH7a9A&_nc_oc=Adn1cd95W5Yxw4zpglYNd7pIcBDBEn10Z7dCwR900hCMDA9rRBUZj1_972xZeJQKl7c&ccb=10-5&oh=00_Afe6JhM3BjEZstm1Kar1FENwAM-b_OHm4__IhF6uy_5dNg&oe=692B6F3E&_nc_sid=201bca,1550127510041,S0kbYi8VQ_WxGBZSOrY3Wg,41.905460234957,12.482534055877,326.46142578125,"[1.5540181894128, 0.38532144924485, -0.53394014080593]",0.81800414257572,0.028981140083464,-0.04123256455586,41.905509032695,12.482461902843
1455826301428213,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An8mRHl43-4gOmTI9KmEGnCXV3weuXr0Jlxhu15H6rg5MZ2svwhDBS-V_c27dl0SszWxYZOC2s6x7lMuPqJ0rr-f3Jf539nkDLvAu85KD1gnx22DqLpmiyZ8JszgQOuEyQlScxicVBcumq9oRe5Vcg?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=0XSxFT1tmrSoYqcsndRu6Q&_nc_oc=AdleidpgPTLTFpYZPLJJwzwJbAgHMo1xTxkW8t-TxHDFaFpgNCW_LfIMEZ1jU3bnP3E&ccb=10-5&oh=00_AfdzfKsBkZGXhm_PGrXhBoEFja2_QIpwtZyfcOsEzFh_lQ&oe=692B7623&_nc_sid=201bca,1550127511058,S0kbYi8VQ_WxGBZSOrY3Wg,41.905470376746,12.482524086397,323.68914794922,"[1.5224427934962, 0.39401852985199, -0.49791994918417]",0.81800414257572,0.028981140083464,-0.04123256455586,41.905522223009,12.482449700593
469291057680737,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An-mgPMAc6PhF8GMlvXzo3fnXw1VJuUdXIO1dmx9LDLfddjmg8cFO73jtlgMUYvHD0_cWwAfH3_oH7c4f91uxwdbAO-LUnfaZ3pkAHsx1CGqRLgfpWSmnx8vQWL5u918F3CWqKjXIZjfptBWRG9x0uY?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=kz0629LnsZuyDp8DYXT34w&_nc_oc=AdmEAALaDn9_pOEGMnONN5K01YgMCNsBbxShB8Hz_Z5NMBQpRGgGQDeHOers9jqRW0U&ccb=10-5&oh=00_AfeQON-eGsrhF-rIssZzrUbi_aGdtsBVm5VcoKLfqMKVqw&oe=692B769B&_nc_sid=201bca,1550127512084,S0kbYi8VQ_WxGBZSOrY3Wg,41.905481103525,12.482518701375,322.67108154297,"[1.5542931078292, 0.40712136285174, -0.5097885240971]",0.81800414257572,0.028981140083464,-0.04123256455586,41.905531999153,12.482440603742
375069670520532,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An_OTQucQ1H2PzCagLJBTp9NZ_F9Coh26d0FohxDC0ZPsIVV1P45WoPzDnS7wcGHvXvlh5S77McTrYGjZR7kqrKazXHg9m1bQsiuHENWLmi8Q_XW-n0ww1PVp_rNDbBTs0__dhG2MdKHdPCoKuVI6w?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=wKbkTiwpJCqliBjv2KXxuA&_nc_oc=AdlRU6N0SrjlINkqiYreUQO1JwY9k7psIpXN3c75EI_oQ6GAnsZ_5CnGigLsmY3ouBk&ccb=10-5&oh=00_AfeRQOKlKNUdAi6e4Mfa5z4QuaDKF_M0fsQeSzKBVnU2Pg&oe=692B79F3&_nc_sid=201bca,1550127512999,S0kbYi8VQ_WxGBZSOrY3Wg,41.905490056565,12.482512069058,322.62176513672,"[1.5753085550087, 0.42678661463836, -0.54297291498519]",0.81800414257572,0.028981140083464,-0.04123256455586,41.905541146263,12.482431839571
196746412270325,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An9pRHpTgZQIYXcvbovwDCg_jq4vUHpF5DQv0vNLm2t4EH8uwBSp-P4a71cGxblv_UWFaPCC5potxcLtxTTIluIwTVWADvPftKlEvdbo0-rlG_Ejg7c3uj85M-2EvpIeubLZfEW6gC9iHhpfCUo1rQ?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=G0fv_YkBXLHtLde9uH-o3w&_nc_oc=AdnoTfgZaIro4RWruhuobZm9Px0a5-hisY6v0psceKwlSMCofjqr4yBsjRhgjWgO9MQ&ccb=10-5&oh=00_Aff7of6OhtRwIQuptxkA4TnYhiajExwieBVxXX5XWVQqhg&oe=692B8115&_nc_sid=201bca,1550127514065,S0kbYi8VQ_WxGBZSOrY3Wg,41.905520190575,12.482512026446,319.84759521484,"[1.5326583935339, 0.43943448910142, -0.53049550617745]",0.81800414257572,0.028981140083464,-0.04123256455586,41.905552202954,12.482421771184
288722476254463,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An8hBAOEOU9-SnMi_4AwXUaFPCOCYlcfGaYZLPlzsmFuAHCB4XfVST5PYtQtmZvbaYG8utn1zeHJ_hH6ZT3Td-u_i4QZVRtHgx4SrZH9cDzdSg3sb8eYmhHarpG-QxwTPZ3BZ04mLSyvfMxgf31dSQ?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=gJLjldG13CPKaMtSo0OLCA&_nc_oc=Adkbxt3royyY02g4Dl_2HLJlFr_F6tfZotzgeavL44onB13iR7MPj0bKtttUmguk9BA&ccb=10-5&oh=00_AfcWMSK0YUR0FXZYByzzxF4AwHa_4kO3Ihkk1choj6FHzA&oe=692B7029&_nc_sid=201bca,1550127516035,S0kbYi8VQ_WxGBZSOrY3Wg,41.905540359145,12.482497445766,318.74432373047,"[1.5325833133694, 0.52743171200533, -0.71985291385444]",0.81800414257572,0.028981140083464,-0.04123256455586,41.905572103175,12.482400226538
598112378251733,https://scontent-ams2-1.xx.fbcdn.net/m1/v/t6/An8S14pWKNupHSjxbyO1MD3jfvUUd1LjGtMSBoc-y7H0HbSAvsfwafvj65MixcBprzlnHP26UTtlgKOtaKEvD4mh24vkhrHU40Fm7pHWWD_qhYX3jFKvMahZSkqWXH85M3qTX1NrKMz9-Qhl7r6dvik?stp=s2048x1536&edm=ALXxkZ8EAAAA&_nc_gid=gJF5W2VF7jE7dk_28FlG3A&_nc_oc=Adla6UImjPBZ_4ctKzDRmCYQlFdbFjDg-X4FezgDLHUnT6TnKQVKqNaqeav2LBBqIII&ccb=10-5&oh=00_Aff9VhIwCZ-95ENI6feOQVtWIalzUzc5YALTz5p9U9FRBQ&oe=692B6807&_nc_sid=201bca,1550127517064,S0kbYi8VQ_WxGBZSOrY3Wg,41.905552867255,12.4824863396,314.24914550781,"[1.5007591888322, 0.56696857330112, -0.70715870198381]",0.81800414257572,0.028981140083464,-0.04123256455586,41.905581319693,12.482389552633
